,annID,postCategory,postId,toyou,toany,intent,racist,off_avg,empathy,racism,harmHateSpeech,lingPurism,freeSpeech,traditionalism,altruism,divSocialCircle,annotatorGender,manVsWoman,annotatorRace,whiteVsBlack,annotatorPolitics,politicallyEngaged,sexualOrientation,straightOrNot,bornUS,BLMsupport,socialMediaUsage,nLanguagesSpoken
3132,305,Vulgar,1,1,2,1,1,1.5,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3133,305,AAE,1,2,3,3,1,2.5,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3134,305,targetsBlackPeople,1,1,5,1,1,3.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3135,305,Vulgar,2,1,1,1,1,1.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3136,305,AAE,2,1,1,1,1,1.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3137,305,targetsBlackPeople,2,1,5,1,1,3.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3138,305,Vulgar,3,1,1,1,1,1.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3139,305,AAE,3,1,1,1,1,1.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3140,305,targetsBlackPeople,3,3,5,1,3,4.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3141,305,Vulgar,4,1,1,1,1,1.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3142,305,AAE,4,2,2,2,1,2.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3143,305,targetsBlackPeople,4,5,5,5,5,5.0,0.0,-0.3,0.8333333333333334,1.0,0.3,-0.5,0.0,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,0.0,5,1
3144,306,Vulgar,1,2,3,2,1,2.5,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3145,306,AAE,1,1,1,1,1,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3146,306,targetsBlackPeople,1,5,5,5,5,5.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3147,306,Vulgar,2,1,2,2,1,1.5,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3148,306,AAE,2,1,1,1,1,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3149,306,targetsBlackPeople,2,5,5,5,5,5.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3150,306,Vulgar,3,1,1,1,1,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3151,306,AAE,3,1,1,1,1,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3152,306,targetsBlackPeople,3,5,5,5,5,5.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3153,306,Vulgar,4,1,1,1,1,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3154,306,AAE,4,1,1,1,1,1.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3155,306,targetsBlackPeople,4,5,5,5,5,5.0,0.5,0.5,1.0,1.0,0.2,1.0,0.5,-1.0,man,0.0,white,0.0,0.0,-1.0,straight,0,1,-1.0,2,1
3156,307,Vulgar,1,1,2,1,1,1.5,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3157,307,AAE,1,1,3,3,1,2.0,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3158,307,targetsBlackPeople,1,4,5,4,5,4.5,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3159,307,Vulgar,2,1,1,1,1,1.0,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3160,307,AAE,2,1,2,2,1,1.5,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3161,307,targetsBlackPeople,2,1,1,1,1,1.0,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3162,307,Vulgar,3,1,1,1,1,1.0,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3163,307,AAE,3,2,4,5,1,3.0,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3164,307,targetsBlackPeople,3,2,5,3,3,3.5,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3165,307,Vulgar,4,1,2,1,1,1.5,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3166,307,AAE,4,1,2,2,1,1.5,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3167,307,targetsBlackPeople,4,2,4,2,2,3.0,0.25,0.8,-1.0,-0.125,1.0,0.125,-0.75,-0.6666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,2,1
3168,309,Vulgar,1,1,1,1,1,1.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3169,309,AAE,1,1,1,1,1,1.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3170,309,targetsBlackPeople,1,3,3,3,4,3.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3171,309,Vulgar,2,2,2,2,1,2.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3172,309,AAE,2,1,1,1,1,1.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3173,309,targetsBlackPeople,2,4,4,4,4,4.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3174,309,Vulgar,3,1,1,1,1,1.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3175,309,AAE,3,1,1,1,1,1.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3176,309,targetsBlackPeople,3,5,5,5,5,5.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3177,309,Vulgar,4,2,2,1,1,2.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3178,309,AAE,4,2,2,1,1,2.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3179,309,targetsBlackPeople,4,5,5,5,5,5.0,0.375,-1.0,1.0,-0.375,-0.8,0.625,0.5,-0.1666666666666666,woman,1.0,black,1.0,-0.5,0.5,straight,0,1,1.0,2,1
3180,310,Vulgar,1,2,2,1,1,2.0,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3181,310,AAE,1,1,2,2,1,1.5,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3182,310,targetsBlackPeople,1,3,4,4,3,3.5,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3183,310,Vulgar,2,1,2,1,1,1.5,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3184,310,AAE,2,1,1,1,1,1.0,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3185,310,targetsBlackPeople,2,2,4,4,4,3.0,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3186,310,Vulgar,3,2,1,2,1,1.5,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3187,310,AAE,3,1,2,2,1,1.5,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3188,310,targetsBlackPeople,3,5,5,5,5,5.0,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3189,310,Vulgar,4,1,1,1,1,1.0,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3190,310,AAE,4,1,1,1,1,1.0,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3191,310,targetsBlackPeople,4,4,5,4,4,4.5,0.75,-1.0,1.0,1.0,0.1,0.125,0.75,-0.5,woman,1.0,white,0.0,0.5,0.0,straight,0,1,0.0,3,2
3192,311,Vulgar,1,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3193,311,AAE,1,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3194,311,targetsBlackPeople,1,2,2,2,2,2.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3195,311,Vulgar,2,2,3,3,1,2.5,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3196,311,AAE,2,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3197,311,targetsBlackPeople,2,1,1,2,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3198,311,Vulgar,3,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3199,311,AAE,3,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3200,311,targetsBlackPeople,3,3,5,2,3,4.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3201,311,Vulgar,4,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3202,311,AAE,4,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3203,311,targetsBlackPeople,4,1,1,1,1,1.0,0.5,0.9,0.5,0.875,-0.6,1.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,1.0,0.5,straight,0,1,-1.0,2,2
3204,312,Vulgar,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3205,312,AAE,1,2,2,2,1,2.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3206,312,targetsBlackPeople,1,1,1,1,2,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3207,312,Vulgar,2,1,2,1,1,1.5,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3208,312,AAE,2,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3209,312,targetsBlackPeople,2,3,3,2,4,3.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3210,312,Vulgar,3,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3211,312,AAE,3,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3212,312,targetsBlackPeople,3,3,3,3,4,3.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3213,312,Vulgar,4,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3214,312,AAE,4,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3215,312,targetsBlackPeople,4,4,4,1,5,4.0,1.0,-1.0,1.0,1.0,-0.3,0.5,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,bisexual,1,1,1.0,2,1
3216,313,Vulgar,1,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3217,313,AAE,1,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3218,313,targetsBlackPeople,1,3,3,3,3,3.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3219,313,Vulgar,2,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3220,313,AAE,2,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3221,313,targetsBlackPeople,2,5,5,5,5,5.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3222,313,Vulgar,3,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3223,313,AAE,3,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3224,313,targetsBlackPeople,3,5,5,5,5,5.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3225,313,Vulgar,4,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3226,313,AAE,4,1,1,1,1,1.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3227,313,targetsBlackPeople,4,3,3,3,3,3.0,0.25,-1.0,0.6666666666666666,0.75,-0.4,-0.25,-0.5,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,0.0,5,1
3228,314,Vulgar,1,2,2,1,1,2.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3229,314,AAE,1,1,1,1,1,1.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3230,314,targetsBlackPeople,1,3,3,4,3,3.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3231,314,Vulgar,2,4,4,4,1,4.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3232,314,AAE,2,2,2,1,1,2.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3233,314,targetsBlackPeople,2,4,4,4,4,4.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3234,314,Vulgar,3,1,2,1,1,1.5,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3235,314,AAE,3,1,1,1,1,1.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3236,314,targetsBlackPeople,3,5,5,5,5,5.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3237,314,Vulgar,4,2,2,2,1,2.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3238,314,AAE,4,1,1,1,1,1.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3239,314,targetsBlackPeople,4,5,5,5,5,5.0,0.75,-1.0,0.6666666666666666,0.25,-0.4,1.0,1.0,0.0,woman,1.0,black,1.0,-0.5,1.0,straight,0,1,1.0,3,1
3240,315,Vulgar,1,2,3,2,1,2.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3241,315,AAE,1,1,1,1,1,1.0,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3242,315,targetsBlackPeople,1,3,4,4,4,3.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3243,315,Vulgar,2,1,2,1,1,1.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3244,315,AAE,2,1,1,1,1,1.0,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3245,315,targetsBlackPeople,2,3,4,3,3,3.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3246,315,Vulgar,3,1,2,1,1,1.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3247,315,AAE,3,1,1,1,1,1.0,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3248,315,targetsBlackPeople,3,3,4,2,3,3.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3249,315,Vulgar,4,1,2,1,1,1.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3250,315,AAE,4,1,1,1,1,1.0,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3251,315,targetsBlackPeople,4,3,4,2,3,3.5,0.5,-0.3,0.5,0.0,-0.6,0.375,0.25,-0.5,man,0.0,white,0.0,0.5,0.5,straight,0,1,0.0,4,1
3252,317,Vulgar,1,1,2,1,1,1.5,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3253,317,AAE,1,3,3,3,3,3.0,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3254,317,targetsBlackPeople,1,5,5,5,5,5.0,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3255,317,Vulgar,2,5,4,5,3,4.5,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3256,317,AAE,2,4,4,4,3,4.0,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3257,317,targetsBlackPeople,2,2,5,3,3,3.5,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3258,317,Vulgar,3,1,2,1,1,1.5,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3259,317,AAE,3,2,2,2,3,2.0,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3260,317,targetsBlackPeople,3,3,5,3,4,4.0,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3261,317,Vulgar,4,1,3,3,1,2.0,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3262,317,AAE,4,1,2,1,3,1.5,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3263,317,targetsBlackPeople,4,4,5,3,5,4.5,0.875,0.2,0.0,0.5,0.4,0.625,1.0,-1.0,woman,1.0,white,0.0,0.5,-0.5,straight,0,1,-1.0,1,1
3264,318,Vulgar,1,1,3,2,1,2.0,0.75,-1.0,1.0,-0.625,-0.5,0.0,1.0,-0.5,woman,1.0,white,0.0,-1.0,0.5,other,1,1,1.0,3,1
3265,318,AAE,1,1,2,2,1,1.5,0.75,-1.0,1.0,-0.625,-0.5,0.0,1.0,-0.5,woman,1.0,white,0.0,-1.0,0.5,other,1,1,1.0,3,1
3266,318,targetsBlackPeople,1,3,4,3,3,3.5,0.75,-1.0,1.0,-0.625,-0.5,0.0,1.0,-0.5,woman,1.0,white,0.0,-1.0,0.5,other,1,1,1.0,3,1
3267,318,Vulgar,2,1,1,1,1,1.0,0.75,-1.0,1.0,-0.625,-0.5,0.0,1.0,-0.5,woman,1.0,white,0.0,-1.0,0.5,other,1,1,1.0,3,1
